uid,headline,text,url,newspaper_uid,host,headline_tokens,text_tokens
8b816030816aaa19e92ba151ee8df506,Castigan a la barra del León ,"La Comisión Disciplinaria de la FMF vetó por un partido a la barra de León tras el encuentro entre los Panzas verdes y el Querétaro, donde el grupo local lanzó a los jugadores visitantes el grito de “¡asesinos, asesinos!”, en alusión a los hechos de violencia ocurridos el 5 de marzo en el juego entre Gallos Blancos y rojinegros.",https://www.jornada.com.mx/notas/2022/04/05/deportes/castigan-a-la-barra-del-leon/,lajornada,www.jornada.com.mx,3,28
fe3f3c1c8ff10e608b11a858ae18d8bd,"Tras 60 años, Cuba vuelve al box profesional ","El boxeo cubano incursionará en circuitos profesionales por primera vez en 60 años tras el acuerdo al que llegó la Federación Cubana de Boxeo con la empresa Golden Ring Promotions para que sus púgiles debuten en mayo próximo.El presidente de la Federación, Alberto Puig de la Barca, y el titular de Golden Ring, el mexicano Gerardo Saldívar, hicieron el anuncio a través de sus redes sociales.“Seis de las principales figuras de los Domadores de Cuba tomarán parte en combates a seis rounds en, al menos, cuatro eventos en este año. Se contempla mayo para los inicios de Cuba en el boxeo profesional”, dijo Puig.De acuerdo con ESPN, la primera pelea profesional para los talentos cubanos está prevista para el 20 de mayo en Aguascalientes y será transmitida por medio de su señal. Se esperan al menos cuatro carteleras, con rivales aún por definirse.Participarán los campeones olímpicos Julio César La Cruz, Arlen López, Roniel Iglesas y Andy Cruz, quienes “contarán con todo el apoyo de las autoridades deportivas de Cuba, entrenarán en La Habana y viajarán para tomar parte de los combates profesionales”, señaló el presidente de Golden Ring.El nivel profesional en Cuba fue suspendido en 1962 y, desde entonces, su práctica dentro de la isla se desarrolló sólo es amateur, con miras a los Juegos Olímpicos y Campeonatos Mundiales.Hace tres años y medio se comenzó un análisis que ha tenido como resultado el acuerdo aprobado por la dirección del deporte del país y la Federación Cubana de Boxeo con Golden Ring Promotions, para la representación en su ingreso al boxeo profesional”, agregó el mandamás de la Federación Cubana.En una primera etapa, las principales figuras nacionales pelearán como equipo y tendrán un contrato de tres años, lo que obligará a una mayor preparación de los deportistas y mejores ingresos que pueden llegar al 80 por ciento.Según Puig, la disminución de ocho a siete de las divisiones para el sector masculino en los Juegos Olímpicos de París 2024 impondrá una exigencia adicional a las pretensiones del pugilismo en la mayor de las Antillas.Este 2022, los Domadores de Cuba sostendrán hasta cinco carteleras y los entrenadores recibirán 15 por ciento de las ganancias y el cuerpo médico 5 por ciento, agregó el también comisionado nacional, quien además descartó la instauración de un campeonato profesional en la isla.",https://www.jornada.com.mx/notas/2022/04/05/deportes/tras-60-anos-cuba-vuelve-al-box-profesional/,lajornada,www.jornada.com.mx,6,196
b5ccd10ef8b365588d9eebec43d82232,Récord en megafortunas de 15 mexicanos ,"La fortuna de 15 multimillonarios mexicanos alcanzó este año una cifra récord de 160 mil 900 millones de dólares, reveló Forbes. Esta cantidad –para efectos comparativos– supera en 43 por ciento el saldo de la deuda externa del gobierno federal, de 112 mil millones de dólares. También equivale a 11.7 por ciento del producto interno bruto del país.Hace un año figuraron 13 empresarios nacionales, con una riqueza de 136 mil 300 millones de dólares, mientras en 2020 sumaban 101 mil 400 millones.Forbes divulgó este martes su listado de 2022 sobre las personas más acaudaladas del mundo en el que, en el caso de los mexicanos, figura a la cabeza Carlos Slim, con una fortuna de 81 mil 200 millones de dólares, prácticamente 30 mil millones más que al inicio de la pandemia.En segundo lugar está Germán Larrea, dueño de Grupo México, con 30 mil 800 millones de dólares, 20 mil millones más que hace dos años.En el tercer sitio se ubica Ricardo Salinas Pliego, con 12 mil 400 millones de dólares, monto que supera con 700 millones de dólares la fortuna contabilizada por la publicación en 2020. Es propietario de firmas como Televisión Azteca, la cadena de tiendas Elektra y Banco Azteca, que ha obtenido diversos contratos bajo el actual gobierno, tanto en la administración federal como de la Ciudad de México. El empresario mantiene un litigio con el Servicio de Administración Tributaria, que reclama el pago de un adeudo de impuestos.De acuerdo con la lista 2022 de Forbes, la mayor fortuna del mundo corresponde a Elon Musk, fundador de la fábrica de vehículos eléctricos Tesla, quien desplazó del trono a Jeff Bezos, dueño de Amazon.Musk acumula un patrimonio de 219 mil millones de dólares, seguido de Bezos, con 171 mil millones; la familia Arnault, con 158 mil millones, y Bill Gates, con 129 mil millones. En quinta posición se sitúa el inversor Warren Buffett, con un patrimonio de 118 mil millones.“En medio de la caída de los mercados bursátiles, la guerra de Rusia contra Ucrania y la actual pandemia de covid-19, la riqueza colectiva de los millonarios del mundo se redujo en 400 mil millones desde el año pasado”, según la lista de Forbes. Pero no todos tuvieron un año difícil, apuntó.Es el caso del mexicano Carlos Slim, dueño de América Móvil, la mayor compañía de telecomunicaciones en América Latina, cuya riqueza creció 30 mil 800 millones de dólares desde 2020, cuando se inició la pandemia, y en este año se ubicó entre las 10 personas de la lista que más vieron crecer su fortuna a nivel mundial.El también propietario de Grupo Carso, es ahora la decimotercera persona más rica del mundo y cuenta con 18 mil 400 millones más que el año pasado, después de un aumento de 42 por ciento en las acciones de América Móvil, destacó Forbes.Entre los mexicanos se encuentra en cuarto sitio Alejandro Bailleres Gual, quien se integra por primera vez al listado con 6 mil 700 millones de dólares, después de heredar, junto con su familia, la fortuna de su padre, Alberto Bailleres, quien falleció en febrero de este año.Le sigue la empresaria María Asunción Aramburuzabala, quien se mantiene como la mujer más acaudalada de México, con un patrimonio de 6 mil 200 millones de dólares.Forbes también incluye a Juan Domingo Beckmann Legorreta, heredero y actual copropietario del tequila José Cuervo, con una fortuna de 4 mil 100 millones; Antonio del Valle Ruiz, con 3 mil 500 millones, y Rufino Vigil González, con 3 mil millones.En el listado se suma este año Karen Virginia Beckmann Legorreta, con 2 mil 800 millones; Carlos Hank Rhon, con mil 900 millones de dólares; Fernando Chico Pardo, con mil 900 millones; el ex banquero Roberto Hernández Ramírez, con mil 900 millones de dólares; Alfredo Harp Helu, con mil 300 millones; Emilio Azcárraga, dueño de Televisa, quien salió del selecto listado durante 2020 y 2021 y ahora contabiliza un capital de mil 200 millones de dólares, el mismo de 2019.El último mexicano en la lista de Forbes es David Peñaloza Alanis, dueño de la empresa constructora Pinfra, con una riqueza de mil 200 millones de dólares.",https://www.jornada.com.mx/notas/2022/04/06/economia/record-en-megafortunas-de-15-mexicanos/,lajornada,www.jornada.com.mx,3,354
5d19282c19bd3c764b56996454da53c6,La Doñacreó su leyenda a partir de su temperamento ,"En el conversatorio La diva de México: 20 años sin María Félix, organizado por el Instituto Nacional de Estudios Históricos de las Revoluciones de México (INEHRM), el historiador del arte Jesús Alberto Cabañas destacó que La Doña “creó su propia leyenda a partir de su temperamento, el temple, el desplante, el carácter; es el centro operativo del melodrama. Ella lo construye”.Agregó: “Su rostro se convierte en universo, empieza a comprender una compleja convergencia de ideologías y de protestas contra la insumisión, la obediencia, el mando; es una forma de vitalidad llevada a la imagen, que se fortalece en términos de género, aunque ella no se plantea en términos de construcción de género, sino de temperamento. Ahí está la articulación y desarticulación del melodrama”.María Félix “es la hembra con corazón de hombre que anuncia la nueva sicología femenina y evoca la revolución que no fue, la de los géneros”, puntualizó Cabañas.Ella, subrayó, “construyó su imagen y le fue fiel hasta el final de sus días. Es la revolución de género que aún estamos por encontrar, es un ícono. Es entonces el tránsito del rostro al destino y del destino a la leyenda, de la leyenda al mito y del mito al símbolo, en donde hay que revelar esta teatralización del símbolo nacional que es María Félix”.En el conversatorio virtual participaron, además de Cabañas, la comunicóloga y politóloga Siboney Obscura y Ana Salinas Alverdi, investigadora del INEHRM, quienes reflexionaron sobre la imagen, legado y vida de la diva, quien falleció de un infarto fulminante el 8 de abril de 2002, a los 88 años y nació también un 8 de abril, pero de 1914.De María de los Ángeles Félix Güereña se recuerda que una casualidad le abrió las puertas de la industria cinematográfica cuando el guionista y productor de cine Fernando Palacios descubrió “a esa mujer espectacular caminando por la céntrica calle de Palma una tarde de 1940”.A partir del 8 de abril será liberada la exposición virtual Diva de México, con material fotográfico inédito de la fototeca del INEHRM, (www.inehrm.gob.mx y en contigoenladistancia.cultura.gob.mx) y de mediados de abril hasta finales de julio se podrán apreciar fotografías de gran formato en la galería abierta del instituto, en Francisco I. Madero 1, San Ángel.",https://www.jornada.com.mx/notas/2022/04/07/cultura/la-donacreo-su-leyenda-a-partir-de-su-temperamento/,lajornada,www.jornada.com.mx,4,179
9e608b2d0b7049a1e7b218b58338a322,"Tras la revocación, romper la polarización / Santiago Nieto Castillo ","Tengamos presente que en México, el proceso de transición democrática ha concluido desde hace años, y los resultados de 2018 se inscriben en el marco de la consolidación democrática. Más aún: nuestro país ha dado un salto hacia la transformación de sus instituciones con un proyecto político claramente orientado a atender las demandas sociales de una mayoría de la población olvidada y excluida, y que vive en condiciones de pobreza. Para Norberto Bobbio, en un régimen democrático, estar en transformación es el estado natural. La democracia es dinámica, al contrario del despotismo, que es estático. El fortalecimiento institucional es parte de este dinamismo, el cual hoy día, nos tiene que quedar claro a los mexicanos, debe ir encaminado a erradicar la simulación que por tantos años se vivió en diversos espacios de la vida pública del país en tiempo reciente. Y las resistencias no se dejan esperar, lógicamente, y a esto volveré más ­adelante.Precisamente, contamos con un partido predominante, con un enfoque de izquierda. Orientado a garantizar más derechos sociales y fomentar su progreso con la implementación de programas sociales de largo alcance, que no son desconocidos para las personas habitantes del entonces Distrito Federal cuando el presidente Andrés Manuel López Obrador fue jefe de Gobierno. La pensión universal para los adultos mayores es una realidad, al igual que la entrega de becas a estudiantes que lo requieren y el apoyo a niñas y niñas con discapacidad, son hechos que sustancialmente han contribuido a mejorar la calidad de vida de las personas y a garantizar sus necesidades más básicas.Ante el grave problema del desvío de recursos públicos a granel que cometieron anteriores gobiernos para uso personal y partidista, el proyecto político del presidente López Obrador ha defendido ante la sociedad mexicana la austeridad de los recursos públicos como principal directriz política, de la mano con la transparencia y la rendición de cuentas. ¿Y qué hay de la presencia de las mujeres en la toma de decisiones en espacios públicos, tomando en cuenta que desde 1953 se les reconoce su derecho político a emitir su voto? Siendo un grupo que históricamente ha sido una minoría para ocupar cargos de elección popular y participar en la toma de decisiones en cargos titulares del servicio público, gracias a la sensibilidad política de la legislatura que hoy se conoce como la primera legislatura paritaria de la historia de México, se aprobaron en 2019 reformas a la Constitución Política para incorporar la paridad en todo, lo que representa un logro sin precedentes para avanzar hacia una participación equilibrada entre mujeres y hombres en la esfera política del país.Desde luego, se incorporan a escala constitucional figuras de democracia directa, como la consulta popular y la revocación del mandato, como complemento de la representación que ejerce la ciudadanía a través del voto. ¿Qué vimos el pasado domingo? Una marcha que reunió aproximadamente a 2 mil personas para manifestarse contra la revocación de mandato. Y está bien en cuanto se ejerce el derecho de reunión y la manifestación de la ideas; pero hay que tener cuidadado en lo sesgado de sus afirmaciones, proclaman “¡democracia!”, hablan de “revocación falsa”. Sin embargo, no caen en la cuenta que la revocación de mandato es un derecho constitucional de todos los mexicanos y lo que sucederá el próximo 10 de abril es el ejercicio de un derecho, en cuyo contexto tampoco podría realizarse en un régimen totalitario.Este ejercicio sentará el primer precedente para futuras convocatorias por parte de la ciudadanía. Por esta razón es importante sumarse, de otro modo, no podríamos hablar de una participación activa de la ciudadanía y medir su impacto. Es indiscutible, como lo refiere el jurista italiano, que la permanencia de las élites del poder se oponga a los ideales democráticos.La polarización proveniente de estas élites y desde algunas esferas gubernamentales también, e incluso por cierto servidor público que en su calidad de árbitro en una autoridad electoral toma partido claramente por una de las partes, y no en su desempeño por velar por las reglas del juego democrático, suponen un círculo vicioso que no suma al proyecto nacional y se cierra al diálogo, que en una sociedad real que subyace en los gobiernos democráticos es pluralista.Para opositores y partidarios del gobierno federal, la agenda en común debe ser el amor por México y un mejor país para quienes más lo necesitan.",https://www.jornada.com.mx/notas/2022/04/05/opinion/tras-la-revocacion-romper-la-polarizacion-santiago-nieto-castillo/,lajornada,www.jornada.com.mx,7,351
0bb0cb0a50b6c3f6b28afcd4527234d1,Mier: el proyecto de comisiones todavía puede enriquecerse ,"Morena y sus aliados en la Cámara de Diputados resaltaron que el proyecto de dictamen de reforma eléctrica “todavía puede enriquecerse” antes de su votación, el lunes en comisiones, e incluso hay confianza en que un sector del PRI aún pueda respaldar el proyecto.Si bien dio la bienvenida a modificaciones a la iniciativa del presidente Andrés Manuel López Obrador, el coordinador de Morena, Ignacio Mier, condicionó que no se cambien los puntos esenciales, y dijo que tiene una semana para negociar los votos que le faltan en la oposición.Morena, PT y PVEM pueden aprobar, con sus votos, el dictamen en la reunión de comisiones unidas de Energía y Puntos Constitucionales, citada para el lunes, pero en el pleno requiere de al menos 57 legisladores de la oposición que le permitan cumplir el requisito de las dos terceras partes de la cámara, ya que se trata de una reforma constitucional.En conferencia de prensa conjunta con los presidentes de ambas comisiones, Reginaldo Sandoval –titular de la de Infraestructura– expuso que la disputa por la reforma se centra en el valor del mercado eléctrico, equivalente a 7 billones de pesos.“Por eso se resisten tanto y vinieron los empresarios estadunidenses y tocaron la tecla equivocada, porque fueron con el Presidente, cuando quien va a resolver es la cámara. El valor de la infraestructura de la CFE es equivalente a otros 7.1 billones. Si se disminuye la función de la CFE, va de regalo a quien se quede con el sistema eléctrico”, explicó.A su vez, Mier sostuvo que el tamaño del mercado eléctrico que se propone para la iniciativa privada es de hasta 46 por ciento, lo cual representa el equivalente a todo el mercado eléctrico de Sudamérica, con excepción de Brasil, o al de países de Occidente.“Y esa participación del mercado permitirá al pueblo de México que la energía eléctrica se maneje con criterios de servicio público, suficiente, energías limpias y electricidad barata”, indicó.Mier agregó que, por prudencia política, Morena presentará el jueves sus propuestas de cambios adicionales al proyecto de dictamen.Esto, en espera de que la oposición entregue su proyecto alterno, aunque ayer mismo Va por México acotó que la presentará cuando la iniciativa presidencial sea desechada.No obstante, el coordinador de la bancada guinda aclaró: “Vamos a construir puentes para, a partir de aproximaciones sucesivas, tener un proyecto que sea discutido en las comisiones el lunes y alcance la mayoría calificada”.",https://www.jornada.com.mx/notas/2022/04/05/politica/mier-el-proyecto-de-comisiones-todavia-puede-enriquecerse/,lajornada,www.jornada.com.mx,6,192
6d6c54995460e0b069d4634a41a89cde,Apoyará la IP-NL a la población con agua de sus pozos ,"Monterrey, NL. Los industriales de Nuevo León cederán 20 millones de metros cúbicos de agua potable al año para que sean incorporados a la red de distribución de la capital y su zona metropolitana, administrada por Servicios de Agua y Drenaje de Monterrey (SADM), a cargo de Juan Ignacio Barragán Villarreal.Así lo dio a conocer Rodrigo Fernández Martínez, presidente de la Cámara de la Industria de Transformación en el estado (Caintra), antes de la reunión que sostendrán hoy con el gobernador Samuel García Sepúlveda, de Movimiento Ciudadano.La cantidad del líquido que otorgarán los empresarios equivale a casi la mitad de los 39.5 millones de metros cúbicos de capacidad total que tiene la presa La Boca, ubicada en el municipio de Santiago, y que actualmente está a 13 por ciento de llenado.El anuncio por parte de los industriales fue efectuado luego del llamado que les hizo el presidente Andrés Manuel López Obrador para que apoyen a la población con el agua que hay en los pozos de su propiedad, en tanto llegan las lluvias, y después de que 21 organizaciones gubernamentales exigieron a la Comisión Nacional del Agua (Conagua) no otorgar, renovar o extender concesiones en zonas urbanizadas o urbanizables.Además, demandaron que se realicen auditorías a concesiones de pozos a particulares y obligar a éstos a conectarse a la red de distribución para que paguen el consumo que realizan, pues muchos de ellos tienen fines de lucro.Fernández Martínez señaló que en la plática que tendrán los miembros de la Caintra con el mandatario estatal expondrán las distintas tareas en las que trabajan actualmente para apoyar al estado ante la falta de agua. “Es una gran crisis, pero estamos seguros que con la contribución de todos vamos a poder salir de ésta”, recalcó.Detalló que entre los puntos a tratar están la cesión temporal de pozos, el apoyo en la rehabilitación los que no eran utilizados, la ayuda en la exploración y acondicionamiento de fosas profundas, el uso eficiente del líquido y el incremento en la utilización de aguas tratadas.Rodrigo Fernández relató que una compañía que no estaba contemplada se apuntó a esta iniciativa recientemente, por lo que confió en que lo que la cantidad aportada de litros de agua podría ser mayor a medida que más empresas se puedan sumar.Agregó que es “importante” que el gobierno estatal se comprometa en mejorar la infraestructura de SADM, ya que tres de cada 10 litros de agua actualmente se desperdician por fugas.El pasado lunes, miembros de 21 organizaciones no gubernamentales consideraron una ofensa que mientras la ciudadanía sufre por los recortes de líquido en sus domicilios, los concesionarios tengan agua ilimitada para fines particulares, como negocios o riego de campos de golf. Solicitaron que se transparente la lista de éstos, por ser un tema de interés público.Entre las agrupaciones que respaldaron la petición están el Observatorio Ciudadano de Calidad del Aire, Unidos por El Huajuco, Comité Ecológico Integral, Piensa Verde, Plan San Pedro, Vertebra, Nuevo León Resurge y Evolución Mexicana.Ese día, los activistas acudieron a la delegación de la Conagua para entregar un pliego petitorio de 10 puntos y fueron atendidos por Gabriel Riestra, director de Agua Potable, Drenaje y Saneamiento del organismo, al que demandaron preservar la calidad de vida de la población, mediante el adecuado aprovechamiento de los recursos naturales.Los inconformes puntualizaron que no hay justificación social alguna para que continúen existiendo asignaciones domésticas en zonas urbanas donde sea posible conectarse a la red de SADM y/o permisos agrícolas o industriales fuera de uso.Pidieron a la Conagua, que de ser necesario, considere la expropiación forzosa por causas de utilidad e interés público y social, así como transparentar y entregar toda la información sobre las concesiones otorgadas en Nuevo León que están vigentes.SiguienteSubir al inicio del texto",https://www.jornada.com.mx/notas/2022/04/07/estados/apoyara-la-ip-nl-a-la-poblacion-con-agua-de-sus-pozos/,lajornada,www.jornada.com.mx,4,305
0d290a377bc83b1d11b96a3d1416faee,"Sargazo amenaza, a unos días de la semana mayor ",,https://www.jornada.com.mx/notas/2022/04/05/politica/sargazo-amenaza-a-unos-dias-de-la-semana-mayor/,lajornada,www.jornada.com.mx,5,0
36cc5809c50c0afc8800fc6532b25e44,"Radicales ucranios, en la matanza: Rusia ","Nueva York. El presidente ucranio, Volodymir Zelensky, acusó ayer a los militares rusos de cometer las peores atrocidades desde la Segunda Guerra Mundial y solicitó al Consejo de Seguridad de la Organización de Naciones Unidas (ONU) que las tropas del Kremlin, a las que comparó con combatientes del Estado Islámico (EI), sean juzgadas por crímenes de guerra, al hablar en una sesión del órgano mundial.El embajador ruso ante la ONU, Vasili Nebenzia, culpó a los radicales ucranios de la matanza de civiles en Bucha, aseguró contar con testimonios de las “atrocidades de nacionalistas ucranios”, y reiteró que las acusaciones de Kiev y Occidente derivadas de las imágenes divulgadas el fin de semana con muchos cadáveres en Bucha son un “montaje”.Al hablar en teleconferencia, el mandatario ucranio exigió reformas en el organismo mundial, al cual reprochó su escasa determinación para frenar las agresiones de Rusia. Aseguró que los civiles recibieron disparos en la nuca después de ser torturados y fueron aplastados por tanques mientras estaban en sus automóviles.“Sus cuerpos fueron desmembrados, los degollaron. A las mujeres las violaron y asesinaron delante de sus hijos. Les arrancaron la lengua sólo porque su agresor no escuchaba lo que querían oír de ellos”, denunció.Mostró al Consejo de Seguridad un video breve en el cual se ven cadáveres ensangrentados que terminó con una petición: “alto a la agresión rusa”.El gobernante fue crítico con la ONU: “¿Cuál es el propósito de esta organización? Mantener la paz y procurar que se defienda, pero la Carta de Naciones Unidas se viola desde el artículo primero, así que, ¿qué sentido tienen el resto?” El Consejo de Seguridad podría disolverse “si no pueden hacer nada, aparte de hablar”.“¿Dónde están la paz y las garantías que tiene que ofrecer la ONU?”, insistió el presidente ucranio, quien propuso una reforma para hacer frente a agresiones como la sufrida en su país, y quitar a Rusia el derecho a veto.El embajador ruso, Vasili Nebenzia, aseveró: “tenemos cientos de pruebas de video, si no miles, de personas que pueden narrar las atrocidades de nacionalistas ucranios”, informó Russia Today. “Estamos viendo una flagrante escenificación criminal con civiles ucranios asesinados por radicales, en las mejores tradiciones de Goebbels para acusar al ejército ruso”, expuso.Al destacar lo que definió como incoherencias sobre los cadáveres en el montaje de Bucha, manifestó: “ustedes escucharon las historias, pero sólo vieron lo que ellos querían mostrar. No pueden soslayar las flagrantes incoherencias en la versión de los hechos promovida por los medios ucranios y occidentales. Y el hecho de que no había cuerpos esparcidos por la ciudad inmediatamente después del retiro de las tropas rusas, como lo demuestran varios videos”.Nebenzia aseveró que Rusia desalojó a “600 mil personas” de Ucrania, que no partieron “bajo coacción o secuestradas” como dice Occidente.La embajadora estadunidense, Linda Thomas-Greenfield, calificó de “macabras” las imágenes procedentes de Bucha y declaró que “al tiempo que trabajamos para confirmar de manera independiente los hechos representados en estas imágenes, quisiera recordar al Consejo que, a partir de la información disponible, Estados Unidos ha evaluado que miembros de las fuerzas de Rusia han cometido crímenes de guerra en Ucrania”.La ONU pidió una investigación para determinar si hubo un crimen de guerra, y explicó que se requiere “un examen forense detallado”.Al abrir la sesión del Consejo de Seguridad, el secretario general de la ONU, Antonio Guterres, indicó que una pesquisa “independiente” es necesaria para garantizar una rendición de cuentas.Describió el conflicto en Ucrania como una “invasión en toda regla” y lo consideró “uno de los mayores desafíos que jamás se hayan planteado al orden internacional y a la arquitectura de la paz mundial, fundada en la Carta de Naciones Unidas”.Desde Ginebra, la vocera de la oficina del Alto Comisionado para los Derechos Humanos, Liz Throssell, comentó: “lo que hemos visto surgir en Bucha y en otras zonas, apunta claramente a un hecho muy preocupante: todos los indicios apuntan a que civiles fueron asesinados”.En cuanto a la afirmación rusa de que las imágenes de Bucha eran falsas, Throssell explicó que los investigadores de derechos humanos siguen minuciosos procedimientos forenses para garantizar la veracidad de cualquier video o fotografía procedente de escenas de posibles crímenes de guerra. “Se trata de obtener el nombre de la víctima civil, la fecha, si es posible, de la muerte de la persona, y cómo murió, lo que podría ayudar a atribuir quién pudo haberla matado”.Añadió que todavía no se ha determinado si se cometió un crimen de guerra, “es necesario un examen forense detallado. La justicia y la rendición de cuentas llevan tiempo”.Esta oficina elevó a mil 480 muertos y 2 mil 195 heridos el balance de víctimas civiles por la invasión de Rusia a Ucrania. En las regiones de Donietsk y Lugansk 474 personas murieron y mil 65 resultaron heridas, de ellas 67 muertos y 257 lesionados corresponden al territorio controlado por las repúblicas populares y 407 fallecidos y 808 heridos, a las zonas bajo el control de Kiev.La Organización Internacional para las Migraciones calculó que más de 11 millones de personas han huido de sus hogares por la guerra. De ellos, 7.1 millones se han movido dentro de Ucrania y unos 4 millones están en el extranjero.Ante el Parlamento español, Zelenksy comparó la guerra en su país con Guernica, la pequeña localidad del País Vasco bombardeada en 1937 por la aviación nazi.La artillería rusa bombardeó las ciudades ucranianas de Mariúpol y Járkov mientras Occidente prepara más sanciones contra Moscú en respuesta a asesinatos de civiles en los alrededores de Kiev, informa Reuters. Infografía Graphic News.",https://www.jornada.com.mx/notas/2022/04/06/mundo/radicales-ucranios-en-la-matanza-rusia/,lajornada,www.jornada.com.mx,4,479
00e1c145e1cd874af3ad03cb525e67fa,"Lakers de LeBron James, eliminados de la lucha por los playoffs ","Los Ángeles. Los Ángeles Lakers, campeones de la NBA en 2020, quedaron matemáticamente fuera de la lucha por alcanzar los playoffs, culminando un fracaso mayúsculo para el equipo que lideran LeBron James y Anthony Davis.Luego de su derrota de ayer por 121-110 ante los Phoenix Suns, los Lakers son undécimos de la Conferencia Oeste con un balance de 31 victorias y 48 derrotas.Con sólo tres partidos por jugar de la fase regular, los Lakers ya no tienen forma de arrebatarle a los San Antonio Spurs (34-45) la décima plaza, la última que da acceso al repechaje a playoffs.Por otro lado, Brook López anotó 28 puntos, su mayor estadística de la campaña, y los Bucks de Mil-waukee se sobrepusieron ayer a una discreta actuación de Giannis Antetokounmpo para asegurar su cuarto título consecutivo de la División Central, al vencer 127-106 a los Bulls de Chicago.Antetokounmpo, quien intenta superar a LeBron James y Joel Embiid en la cerrada carrera por su primer título como máximo anotador, terminó con 18 unidades, nueve rebotes y siete asistencias. El dos veces Jugador Más Valioso inició lentamente y pasó casi todo el cuarto periodo en la banca tras su cuarta falta.En tanto, Rudy Gobert totalizó 22 puntos y 21 rebotes para que el Jazz de Utah se instalara en los playoffs al imponerse 121-115 sobre los Grizzlies de Memphis en tiempo extra.Más resultados: Filadelfia 131-122 Indiana; Orlando 120-115 Cleveland; Brooklyn 118-105 Houston; Miami 144-115 Charlotte; Toronto 118-108 Atlanta, y Washington 132-114 Minnesota, entre otros.",https://www.jornada.com.mx/notas/2022/04/06/deportes/lakers-de-lebron-james-eliminados-de-la-lucha-por-los-playoffs/,lajornada,www.jornada.com.mx,6,126
